id,Response
463638,0.1827356350336616
428365,0.2570008598374735
449619,0.3487088345374135
448903,7.691915779300543e-05
389759,0.0001522231999756286
433824,0.14140652111288055
470738,0.28911322717722615
420670,0.0001553843284529069
407407,0.00016950272844857677
467261,0.0003783288464552638
466827,0.0002090063906851288
489618,0.20158892600046216
418491,0.1266253378284172
398608,0.223049456828536
477790,0.00019293504591064885
389152,0.29943349442661665
460438,0.00011276481310907106
486432,0.00017913644693927827
505122,0.0009393677101155394
421772,0.0004843827880796301
423929,0.00019144811770202628
501901,0.08329859285799253
385011,0.18016862150278357
424269,0.32329338926464407
465904,0.4111593139426281
465618,0.024502056447283
435745,8.174843431005307e-05
433535,0.0005494719802509857
468400,9.131587624283373e-05
382076,0.00013894070322825682
398506,5.35348626283743e-05
428334,0.00018923239906290922
434697,0.0002472918145391874
471288,0.35864511500683877
383601,0.17359195266836772
493261,0.32164184626755526
444572,0.0004133984812172118
499200,0.3657715774692025
387851,0.14474828121219488
455954,0.19106734303226341
409763,0.16523969384686585
433886,0.3684520570562087
409596,0.00012193189944421768
486536,7.292630023963223e-05
485697,0.0014186430401151105
437992,0.0002472918145391874
441716,0.0005968020072011972
458165,0.00015984191209476119
460266,0.050670113811708856
400951,0.00015419213450084857
402191,0.03646699304578449
478480,0.0001001882701280338
471433,0.08583177440201835
387862,0.1867709315325513
478886,0.00023501375094726735
424154,0.0002496680483631302
486775,0.04196523077540297
458177,0.12370348502758564
458894,0.01604663659374356
401524,0.3867182934184925
448242,0.0001261402208872913
408486,0.0011154863501862402
494530,0.49279066841293834
437031,0.2878715424233007
485899,0.00017439430300647099
382613,0.3078263972374963
432410,0.004826301742044168
423622,0.2180302685649618
462637,0.00022654943979313666
432299,0.28916630207627847
493701,0.36027993755588317
472245,0.24482414598809793
432468,6.602224295122207e-05
425296,0.29106460287980723
482751,4.033443076591237e-05
399415,0.15522253805475822
485175,0.009411085274493518
423529,0.02678533045156576
421861,0.3687888997895108
460500,0.00010964903126529297
413207,0.1876462536162199
419907,0.40237432457170863
448582,0.00041483836642962124
466289,0.38216605862847025
458653,5.8249520407293645e-05
395168,0.05232352641056159
427790,0.34439150835362115
484165,0.39101762439349885
425815,0.0002472918145391874
439757,0.23081531608752492
382341,0.00018647993401551486
410009,0.014730078385153642
420344,0.00030938429671902945
391289,0.005453559815993991
471194,0.00027990148401269536
456886,0.1722183080640534
504128,0.24484586873371308
479051,0.3182499103126932
468201,0.00039859496142982757
481598,0.435867135899166
487246,0.00020946146843067417
480536,0.2604762351669116
503119,0.00016834117961323088
493580,0.2893125387302156
470754,2.9778819302273254e-05
410658,0.39101762439349885
472485,0.4176328701619377
430199,0.21979318157113642
437637,0.10136878502284913
427045,0.3585913220979317
434670,0.4427132080250566
491735,0.41285455401355314
464178,0.2069766542410584
500399,0.030555275076613875
410467,0.0002173823345850435
442567,7.064625669403262e-05
416478,0.06953840259107488
386360,0.00010057696521828118
459499,0.25930433706195233
399536,0.052463050678679485
455141,0.2689073972208236
395526,0.22541793247371875
385217,0.00023960937550402696
491482,0.24038726496148063
407068,0.2893125387302156
405072,8.389881947088914e-05
387813,8.174843431005307e-05
491084,0.028295139042880828
410933,0.18393418940073772
502243,0.0021895500177325188
444052,0.16634725334159556
473407,0.3172373782783145
436992,0.2633972536330683
472768,0.29533615232672294
428676,0.17707420765531193
501390,0.0013098722975647167
432397,0.016223789352889116
406599,0.00036438414236419816
474019,0.0004807245634644322
482902,0.00046702289554606763
404229,0.36224284025646547
421465,0.06599100206349995
494914,0.29251493675769075
503634,0.20686712762000245
430027,0.3674807444075113
484498,0.0004227508834340299
447465,0.7683426716886749
420321,0.17049673868284454
471207,0.00013494012123866614
405636,0.27279539711404516
417435,0.23345421197975463
489948,0.00010996351376872273
402919,0.00011276481310907106
495608,0.10407071230186
397374,0.2965727059337171
461319,0.48807709942508637
436055,0.00016593259475111878
459806,0.0003303039510775201
408718,0.2810968490409523
465749,0.00048325236910315395
417626,0.0006102420603744447
440741,0.0001899001603115299
447743,0.021857789575898814
486781,0.00014910820447325062
396921,0.35467258730062695
499904,9.68897166004055e-05
447758,0.25520212852475616
460088,0.00031323560171865584
447591,0.4647163719546391
440711,0.14594642091305127
439076,0.00035591667812715107
479338,0.00015399416813971763
473515,0.1816317466834196
453912,0.3231822438777347
443829,0.2776704854395696
418104,0.000385098199244056
464354,0.05817466733320307
399464,0.4062484085347323
403455,0.030555275076613875
470853,0.36560149406842607
496095,0.00022620895116229063
387506,0.00022859372931529538
449829,0.0009021088687684172
498829,0.20326120853687032
452271,0.12864342686596036
459919,0.0004933488936003327
498231,0.458529953815876
464736,0.32345267130238087
445896,0.29329770806915956
442057,0.24273696660507796
438238,0.1895896441225003
506523,0.024599273742008602
433839,0.12261383419350533
453246,0.04946027088691061
482897,0.22049017566159784
443010,0.20502311712371482
482967,0.0002340866538075724
488011,0.24933052122386112
452211,0.32557793300970317
495357,0.3603978916681242
462136,0.008998049526370967
490272,0.21967416128752007
463436,0.348236377496196
440949,0.00036517448112776064
472340,5.574621566229254e-05
467660,0.0594681074967057
434674,0.0004960070424369785
435943,0.38996980657373503
427696,2.944117892189098e-05
388076,0.3858421278538995
489531,0.4397243125166943
502473,0.3657715774692025
389649,9.206491817742558e-05
450416,0.24637999579661282
432330,0.3657715774692025
440251,0.005860588396111587
416800,0.46420904155216136
416618,0.15367061031321272
399070,0.4610959483432439
431525,0.0011245589825945588
437496,0.062127158881750966
410434,0.29759881350697504
458219,0.0001975098816275201
489674,0.03203754637414326
471364,0.0004227508834340299
404606,0.4420919755748432
425161,0.00010057696521828118
503654,0.0007692130318358049
390759,0.00036517448112776064
503103,0.013402024474463821
454485,0.26826090968910354
403731,0.00035591667812715107
388499,0.0001975098816275201
406451,0.00028604828649799797
494675,0.3766996806602106
441853,0.011232859230929213
414341,0.34396191238319973
414199,0.1743393373596874
384980,0.16194476206340808
454982,0.00011705032010440052
405727,0.0014152176714036747
396165,0.0009107343378314093
448018,0.3634679148394946
448463,0.40081890763934336
421190,0.00012695874112270898
419792,0.00016333361545509982
455843,0.00030274405094286324
457697,0.17665802822829066
471265,0.20714278025555286
506872,0.40009194842847945
396420,3.96189375117853e-05
436355,0.0001252780711833856
442944,0.00019621037606419922
393778,0.15494067171290118
440074,0.0007114733157530716
441691,0.316104964110957
508049,0.00036438414236419816
385637,0.3023065847691403
460448,0.37935409857262453
482002,0.0010631795132090868
406325,0.228335618339032
489969,6.114322225395564e-05
399508,0.17090271179745198
432632,0.0008345853046963056
502079,0.00036517448112776064
409424,0.001076262108037193
501503,0.07568626625725347
505961,0.000351450463697391
441424,0.35459463983969264
424757,0.23662691693138307
394869,0.0684385803970396
482776,0.00020014269522156299
396936,0.11642985429577085
445668,0.12864342686596036
432068,0.32115144840378923
413493,0.0014807116398843317
482104,0.0494711928620291
494808,0.0014186430401151105
430894,0.00021588859241976956
471758,0.0005883336286858188
405450,0.0004808509357617638
381813,0.09878367478272422
466571,0.3473018934786351
450461,0.33176470682868947
480476,0.22627593947280522
495967,0.00037357797145314437
400335,0.049097679267136735
462446,0.00014526232442055935
494787,0.0003338483332174397
432162,0.00019995720270019046
483282,0.05827345945261315
400650,8.174843431005307e-05
494147,0.21489168218329965
457179,0.15847464587851995
425047,0.20937770565508904
406838,6.434870020500346e-05
492556,0.00036517448112776064
429768,0.04376833561332509
391307,0.0002703125484496801
434838,0.00044717911168742794
394350,0.00010387221905795619
387260,0.00010018594244508087
474310,0.5100789100387065
445893,0.00013211444955381232
383823,0.02264398254223054
427764,0.0001688491472527585
493294,0.05377580762377383
445378,0.013402024474463821
492561,0.00022698098766680823
387918,0.09577342258546946
490006,0.29943349442661665
421727,0.02596526704544133
452193,9.456126399125413e-05
439153,0.29477938143997773
396840,0.00035776076050145764
491882,0.2773727023340726
473210,0.013689347258011353
491543,0.1448241555293775
479769,0.000196913233401946
388977,0.17889567081127244
417147,0.0003599590594549794
475646,0.239760129841971
462396,0.21259160032932592
441178,0.01367421662629838
386094,0.2965727059337171
495956,0.0002788639818341313
383947,0.000159847556026957
492916,0.32338549291505125
395185,0.04247458886506349
471470,0.00031357548025344136
421521,0.00034766955206265215
423216,0.00021808115602347484
447948,0.024225247020961297
445062,0.00010675579143942982
503648,0.017203029110116404
486380,0.341654131046765
464620,5.358186711844034e-05
486739,0.00015363753448253398
493353,0.35358394232544693
385954,0.17200910929019617
470811,0.34647714457660933
481827,0.18781187997644624
411543,0.3634679148394946
471677,0.0035608552467537437
397415,0.0002648492311432854
453476,0.0004600263748916363
466261,0.18714041964709766
456884,0.0004581674450799352
448215,0.23031281811622403
417745,0.0852899216324566
444541,0.2888050792296605
469701,0.282194790240686
492687,0.00010057696521828118
387887,0.3434011971706645
479810,0.041255995259507273
463949,0.23081531608752492
494882,0.00012208987416798935
381432,0.21723444005892512
435675,0.2982513690822902
498855,0.00013383583362059452
489796,0.00010239590193414968
504025,0.12545543903212703
388190,0.29036279821452227
486302,4.8143762266293146e-05
431414,0.07935037654270269
449356,0.06017940709938473
483118,0.0002994665475168238
429518,0.022144233273547965
429152,0.2551053449344781
489910,0.48807709942508637
424609,0.2801820888200454
479116,6.724302477490361e-05
434908,0.035623283175174915
442086,0.00010191978280365296
465139,0.0494711928620291
485743,0.00014749375429728436
421806,0.1765813270995957
500248,0.00037654916742096387
408121,0.0003986689715101837
446312,0.0002472918145391874
381584,0.12188120806914658
477841,0.0007791365997528211
467328,0.00013450675476651294
433213,0.07538028432048219
507690,0.00045237084561854855
478180,0.012070310888869111
505214,0.0007834816973466991
487488,0.00012483284110115944
490549,0.07600784060375111
497348,0.39119224069288344
480948,0.007671458397434325
389301,0.00022682023682071302
472623,0.2454648429914432
425881,0.358422690639773
407895,0.12736048265949843
506206,0.0013298099395996194
442343,0.2052711039885531
506806,0.32601145795232633
410309,0.00037255530015513664
390186,0.0001931278895413772
403212,0.00013366203951798022
488673,0.0001504914412372393
397539,0.021143229493574698
440056,0.24867838625842104
392412,0.028229875599017403
406492,3.80292409976699e-05
497645,3.128242465555722e-05
497853,0.00020117469195689752
502124,0.27033933701729146
392066,0.35820909656197164
419449,0.00035387078273205284
428322,0.0005433071623368886
464129,8.911015536484822e-05
470602,0.25389941111372555
467525,8.957591749262187e-05
481871,0.0001833330938416304
490795,0.24569933244091485
407528,8.751475596482752e-05
432941,0.16784414192154193
482390,0.13578967095115388
406526,0.00013366203951798022
507349,0.48807709942508637
495875,0.017333779155861352
450979,0.2893125387302156
393286,0.00015419213450084857
484609,0.0015325924687082408
504745,0.30431553640026365
484494,0.0006931503310477026
458907,0.1792703650275638
481697,0.00017962733548129362
422518,0.20540653795539193
499106,0.0003372391455803086
397456,0.16970602953284386
399991,0.2965727059337171
492083,7.296883915885862e-05
439633,0.00015499072824381232
430654,0.29533615232672294
419537,0.0002795831377581198
482912,0.012823711186748243
472570,0.0009107343378314093
430466,0.0002002154091684155
392128,0.43446155685202614
430585,0.0012396428167776618
506224,8.29148383592714e-05
431188,0.13918032695964053
413443,0.0013223837907719851
462857,0.0007328028469192823
496374,0.14568716056088094
503234,0.029102930816267414
431096,0.00037255530015513664
429955,0.3521217466649625
422565,0.000129276111827886
472832,0.3406289168605046
436736,0.08243075512734807
450424,0.2542237929096088
452470,0.35963028523621793
437323,0.00012672187404823653
441490,0.0008426732755205195
480075,0.000159847556026957
407535,0.13297801412110657
391392,0.027461989133900917
494003,0.0004065154099393835
445710,0.21930288263771477
490657,0.0002495516973690448
492075,7.681929517877301e-05
498441,4.2568845379792526e-05
478472,0.026377924114494748
388771,0.328158101109735
477077,0.36560149406842607
405114,0.15086000881083722
497124,0.00027990148401269536
463432,0.00030936277867208036
473080,0.020956555429083434
441775,0.3767220169479128
397191,0.00012685001290564933
404980,3.9641025047746994e-05
439625,0.00013837129976272303
391606,0.12321162824102296
419349,0.16696800226942643
482046,0.2439256540665458
440725,0.00014910820447325062
495612,0.16907592970849503
507193,0.0004192163890551638
429377,0.2776704854395696
419093,0.3310984227384348
502805,0.3691773667907453
498111,8.134031167300715e-05
474617,6.839674459708889e-05
425500,0.00030936277867208036
472233,0.0003874567647837731
450375,0.30057078335594456
441982,0.013384945699028818
492471,0.41682311897267244
451672,0.00034310950021355246
395091,0.01678333039543487
417027,0.005640057146817244
431349,8.310134385733227e-05
465623,0.39119224069288344
480453,0.3434360006545433
489323,0.3968465449017492
463899,0.1395735678076261
489429,0.3657926997129545
448212,0.014224265897753486
431874,0.24150973226221836
449956,0.028557691576568667
400944,0.00013273952191709149
455517,0.3180712047042546
443460,0.4413209215672098
446044,0.0007083204803676902
504907,0.40429424740887304
440381,8.483351507808261e-05
464136,0.054668304174818556
398440,0.29873639840784144
499257,0.3366646887224584
459574,0.06599100206349995
448374,0.00856239401299224
407579,0.41046618423804626
462520,0.20470905782639756
478564,0.00019483889123920512
499213,8.358401057195515e-05
414293,0.0003157307820187403
420102,0.012001650537241703
503787,0.0001729543788177746
436778,0.17359195266836772
394039,0.0024570618377099396
486161,6.810738091375585e-05
504862,0.00020016925511434207
429908,0.042949334129065535
406890,0.00159936350367458
499533,0.18736790894674557
450426,0.00019402485510636988
408242,0.05795774213808641
443644,0.3055625457246137
435898,0.15888359809840538
466718,0.22962888843304735
458469,0.00045462287097685657
496544,0.26206167407097664
414764,0.18238118539089396
398999,0.0029274162712482708
382238,0.00036113113293193737
482283,0.00017439430300647099
385299,0.00014692302331712948
447216,0.17183828145592756
433852,0.0006931503310477026
504741,0.1573137916572249
384121,0.17320170820454056
459554,0.0005924948775956689
460727,0.08567992531003175
479553,0.006869351088758039
411252,0.04912667478445901
391671,0.0002509342245773973
464870,0.14217339243642788
470148,0.011529132244874596
431594,0.2965727059337171
452678,0.0014623681310794601
385336,0.29911579564287044
474153,0.041790868407751085
497184,0.00015419213450084857
389816,0.1095451584612803
434426,3.7274817274243075e-05
399135,0.00010975283325236915
462644,0.13737987778774907
482010,0.0015088805555198547
441794,0.000692238322431403
424512,0.30776079240348786
455921,0.18983356214144903
470789,0.000807007373490699
468102,0.000669583421782397
437559,0.14390255041816608
452483,0.00013273952191709149
497301,0.2594280155384883
484734,0.00026979136060334104
444210,0.00036517448112776064
474499,0.2976585247245007
448525,0.3145373204671111
406922,0.00031175516708681805
445978,0.0003360062732341626
391062,0.0005765475280471077
447815,0.025150668869945665
424090,0.2982513690822902
491514,0.4168509010202099
416405,0.09421350659928865
460166,0.00021955690457303747
482732,0.010175539665199969
455999,0.0010489112668769227
480647,0.00017913644693927827
401064,0.09072586494735925
396904,0.053485803355212753
432934,0.4737573951537003
440248,0.00010939138357068727
506369,0.3119218775436424
401260,0.41176513165810547
434259,0.20714278025555286
507127,0.1362066502615537
469915,0.0003360062732341626
476082,0.34736613467823646
400567,0.00017627874706825048
492411,0.00028153698543334054
475810,0.00026493390485012155
415797,0.04969139890440263
440810,0.40237432457170863
486349,0.2974189163306198
470607,0.0006949527225079245
485369,0.00019940231554094648
405099,0.29911579564287044
411834,0.3270925283519025
507414,0.0002764844852166415
453287,0.1855298494231807
463336,0.010042843046805196
480507,0.38143059929189466
472674,0.20372640018408725
456215,0.0001593330824213675
415227,0.00023775734194133693
468143,0.3416154858561194
416649,0.40917613574944717
419011,0.3276426122928919
430035,0.23181089167201058
501488,5.632828133787797e-05
456018,0.3765275325117837
399887,0.23855746492203028
393597,0.4053470544060185
385443,0.24236564965532065
469375,0.00021664528083261306
414427,0.0029598999436515204
442222,0.18983356214144903
452627,0.24167945011677902
422717,0.2982513690822902
502404,0.012911911077026769
497820,0.07514368213749684
462119,0.00038203206188888456
469400,0.4553437065069835
455673,0.11656205168055338
488407,0.3095893374680966
465141,0.18415319131783414
485463,0.4063361267815064
404362,0.00019367897859063075
436728,0.00030880726534642753
391635,0.00023740041043825643
484196,0.3676511954091354
506531,0.17111882926068403
399565,0.00020164389305046474
422798,0.11010203548100517
403091,0.00023882763737723416
402639,0.3329814641822613
434559,0.100489337764844
429163,9.456126399125413e-05
395578,0.0002035389841173691
506325,0.00018009270543794783
426269,0.2175512214192014
456277,0.0002650316879768936
418510,0.00015178370104450837
446485,0.07719329283564368
387297,0.0003198231998118932
496673,0.0008259173200892222
381546,0.4638977295766364
452187,0.0001619046214732181
429360,0.034070821726825594
495678,0.0002472918145391874
490422,0.30188847294950605
443101,0.00012114736269423426
460441,0.0002134943891001315
462277,0.24018870560582123
478419,0.00023960937550402696
386517,0.00020179559212263286
500202,0.0001369275274405387
381565,0.11860853993407708
411831,0.0002673273786460796
489520,0.3657715774692025
453547,0.010268244158816721
446166,0.0007791365997528211
434040,5.2760886463049575e-05
406285,0.39119224069288344
436082,0.00010064972836300538
426402,0.0002520092228662799
462123,3.6879719110811375e-05
476302,0.2995873320773643
504212,0.00030866978910481233
466098,0.008220951931522839
451389,8.224761603089382e-05
435137,0.15354511446550306
494644,0.0016286942671075997
478900,0.4798142811962966
418423,0.3742145863589606
413363,0.035623283175174915
394314,0.4244093750507551
426680,0.3634679148394946
387690,0.0002544636300474823
419918,0.01179692225101811
432267,0.00010485452181687082
441559,0.17739311713053388
502417,0.00017317096773366552
496317,0.03469587158583074
414025,0.030785174678373394
446955,0.0001001882701280338
399355,0.0006433992169645006
484876,0.29943349442661665
418545,0.3657715774692025
461066,0.10610423298082174
449486,0.14441775237311735
412794,0.15727785838012187
400518,9.194054889684677e-05
489247,0.30199478629963583
470568,0.0901731950466323
498295,0.24385488335021865
472918,0.00018857938906045884
435854,0.00013494012123866614
422961,0.05667722919676693
446201,0.3603978916681242
415777,0.09162597059849789
455829,0.0013223837907719851
421629,0.41474945006770453
495940,0.0008740337221624516
433950,0.0014872354262466805
473615,0.00023892297788806694
396417,0.11764142101464112
443271,0.030555275076613875
471815,0.00015788016084671624
507016,0.0025345721958178595
467529,0.00027925504646495727
494520,0.4762650380614407
463560,0.30655296737588666
439867,0.0032378263901009707
494307,0.00015540998880117466
465306,0.08816411351289562
449307,0.2936553324597314
433684,0.36863340319299925
475215,0.0002648492311432854
398724,0.001366138709446337
455481,0.0008044699132059955
437167,0.00012730182273416416
392347,0.35561195479412977
491786,0.00020290697425125593
389218,0.13106234836586814
400922,0.2957082590596067
415958,0.11745805900014356
492466,0.005632192322544367
441599,0.000418174954140789
419717,5.173432060168746e-05
386814,0.3263925647660349
471350,7.596782874856963e-05
492148,0.2664388697864067
390067,0.3648520336633229
414780,0.29533615232672294
427672,0.00010535879501953752
491380,0.00017639666295681021
477366,0.00017317096773366552
385246,0.23177234092698223
433117,0.27035697604435316
477374,0.0023470927523026935
394655,0.023511910931012403
485992,0.0008322130384568475
445302,0.00015244603384275104
386060,0.00035591667812715107
423207,0.00023740041043825643
487783,0.00030941803497420447
499349,0.0002592605705454455
443144,0.09878367478272422
482070,0.23345421197975463
479133,0.0002250646179047265
479306,0.3414505877225046
454005,0.0005676343539685267
427620,0.000159847556026957
405638,0.0023603160730557874
433781,0.377161405182816
429347,0.00023946432145903102
454019,0.11989662905045659
427086,0.00060514160256002
436224,0.0050454062944592344
481312,0.1740573375512511
402067,0.028838197579947652
499755,0.0002927998007218618
395162,0.0020696106846736077
382047,0.06186182049402129
485855,0.00031470407401071017
391716,0.4524133463633875
499742,0.17490365938389507
416577,0.005472947840365641
420143,0.00024637226529636546
465775,0.08724885207867103
458362,0.3063919214247457
399406,0.3657715774692025
499599,0.00019144811770202628
403155,0.00014811620791995567
455088,0.03532596272920805
442914,0.00027578251278222984
435863,0.23459911939651887
405837,0.015617529293555157
458272,0.00023960937550402696
390018,0.0004117935806040904
506563,0.07024821336030761
415538,0.040669648343148825
395422,0.375819843556545
457896,0.28454346328029617
498858,0.31275529135898045
436501,0.00019892333238538424
415976,0.15844925964507175
434622,0.00044656689550932877
468803,0.3636993959515881
388551,0.00016950272844857677
440539,0.00034584483166489894
494174,0.0007708262103062692
442903,0.0028048450122976263
475262,0.0004937262188795577
455848,0.00024025089637694482
500701,0.014418125799902669
409119,0.00023053365855245058
389910,0.00034939740561837763
392753,0.2906628261511276
382155,0.00011276481310907106
479968,0.19179246284594506
502832,0.00015411186742729532
397891,0.2052390088060047
417619,0.34609778681828496
392493,0.13573932354530233
440478,0.0001154426149149454
383515,0.0031807397803639763
482606,0.0001553843284529069
387406,0.03776523571098808
489877,0.29036279821452227
414194,0.00024672465172789017
409689,0.04334559805116015
418020,0.25092705278789657
392625,0.2965727059337171
507909,0.026632713367013797
423396,0.00023960937550402696
503285,0.00026638879281175575
472898,5.837557503907486e-05
470845,0.07631322518510388
400928,0.09619796066253535
418788,0.00036517448112776064
391332,0.01754091311779178
418241,0.0006736429155704682
467385,0.1470583823164137
504066,0.00017439430300647099
492825,0.15169043004077243
460869,0.2893125387302156
438417,0.00012193189944421768
407308,0.027382485407371208
393352,0.00020871803605358207
433244,0.015252290293697342
497719,0.1997763752475367
469731,0.0665595883078584
469904,0.19238296943821429
438036,0.09399824766922493
383302,0.18588193479215515
398572,0.3169140113000543
461647,0.23321769358233466
501770,0.025227185180244
399457,0.32300735368686917
473850,0.3657715774692025
463169,0.2878078601464598
457023,0.00013273952191709149
382437,0.12380297531902996
438221,0.09016652560893791
402129,0.22803170153753094
498784,0.0006441116962023278
418981,0.013522176770581743
428562,0.00019049036306363
494483,0.00012570082654585617
506110,0.23855746492203028
417736,0.36560149406842607
463953,0.42572772129570946
386528,0.24150973226221836
441624,0.36560149406842607
400012,6.539946317678064e-05
424984,0.4850102012769413
472703,0.00012534730526245075
466900,0.1302080088950364
406270,0.18107800342977806
453231,0.134764083418285
401651,0.0001411479370230679
491068,0.33579690858942723
459078,0.00027375290622650686
461553,0.19117956642934522
468755,0.04063680399628794
417843,0.25813140946746893
470497,0.00014141736200756205
398987,0.2190020365931081
507180,0.09635960823729794
467427,0.13731460263230097
501375,0.00012748156478696522
440473,0.22026719077477494
399456,0.2890842295872411
458105,0.00861928028639108
415330,0.13918032695964053
436845,0.27719348555676165
435273,0.0001557177131948701
428912,0.3710634447517143
413901,0.020115690501022385
429421,2.1954866204862903e-05
497522,0.001021055688117797
440843,0.1686553478998183
418386,0.0002555143174832988
440961,0.031141185484113182
395912,0.0012290615554010726
485086,0.3277483900823851
394676,0.00028242908685912824
456698,0.09665661575044551
436232,0.00020871803605358207
490848,0.4524133463633875
398760,0.09970149218481528
449553,0.003037294355159823
425065,0.14381231634369115
460460,0.00010993295668777446
500453,0.19370756607738907
499439,0.0002888339480183625
495294,0.37698982198951636
483028,0.041811350297733814
498109,0.0007842419832282327
502104,0.0001943092261469939
458014,0.15847464587851995
433951,0.00012193189944421768
381174,0.00028242908685912824
447661,0.0001252780711833856
435678,0.08599913388892251
392262,0.0007084354866058323
430306,0.0002938627355552073
500175,0.22425090134275857
421533,0.13737987778774907
468534,0.00012114736269423426
