ID,Close
id_5250,126.85025169348705
id_5251,126.85025169348705
id_5252,127.11602468180831
id_5253,127.50557344531376
id_5254,127.39348731919858
id_5255,127.39348731919858
id_5256,127.43082041278217
id_5257,127.50557344531376
id_5258,127.50557344531376
id_5259,127.39348731919858
id_5260,127.39348731919858
id_5261,127.39348731919858
id_5262,127.39348731919858
id_5263,127.39348731919858
id_5264,127.39348731919858
id_5265,127.39348731919858
id_5266,127.39348731919858
id_5267,127.39348731919858
id_5268,127.39348731919858
id_5269,127.39348731919858
id_5270,127.39348731919858
id_5271,127.39348731919858
id_5272,127.39348731919858
id_5273,127.39348731919858
id_5274,127.31815019444298
id_5275,127.39348731919858
id_5276,127.29613850272563
id_5277,127.29613850272563
id_5991,151.0316683358776
id_5992,149.9612923848706
id_5993,151.8224699815562
id_5994,151.1143543857413
id_5995,149.9612923848706
id_5996,149.9202876554134
id_5997,149.9202876554134
id_5998,149.9202876554134
id_5999,149.9202876554134
id_6000,149.92039275539878
id_6001,149.92039275539878
id_6002,149.46268474347903
id_6003,149.92039275539878
id_6004,149.92039275539878
id_6005,149.46268474347903
id_6006,149.92039275539878
id_6007,149.92039275539878
id_6008,149.92039275539878
id_6009,149.84273860105327
id_6010,149.84273860105327
id_6011,149.96139748485598
id_6012,149.88374333051047
id_6013,149.9612923848706
id_6014,149.88384843049585
id_6015,149.88384843049585
id_6016,149.64191974084838
id_6017,149.64191974084838
id_6018,149.64191974084838
id_6019,149.64191974084838
id_6020,149.64191974084838
id_6021,149.4933444834403
id_6022,149.4933444834403
id_6023,149.4933444834403
id_6024,147.89566790522963
id_6025,147.89566790522963
id_6026,147.75132927322716
id_6027,147.75132927322716
id_6028,149.34900585143782
id_6029,149.35535743891683
id_6030,149.24079705711642
id_6031,149.69850506903617
id_6745,61.587595321434286
id_6746,61.48863936765499
id_6747,61.47556122700919
id_6748,61.47945890364647
id_6749,61.163203871343306
id_6750,61.16391166011456
id_6751,60.948103159127065
id_6752,60.94819103194401
id_6753,60.88954435747507
id_6754,60.76699211622633
id_6755,60.884923442628285
id_6756,60.65309982248197
id_6757,60.782807299508356
id_6758,60.771606091283836
id_6759,60.64339664693886
id_6760,60.67515212412888
id_6761,60.68400744929874
id_6762,60.812216893643715
id_6763,60.79166262467822
id_6764,60.7829901925628
id_6765,60.82932519453163
id_6766,60.81454196568949
id_6767,60.69994222656998
id_6768,60.71219096206675
id_6769,60.71408972749975
id_6770,60.61763248656495
id_6771,60.59201899327888
id_6772,60.60766349535776
id_6773,60.48313484129209
id_6774,60.3897120430214
id_6775,60.17384771176727
id_6776,60.169524841480204
id_6777,60.167092977666805
id_6778,60.17783792816805
id_6779,60.07826182596215
id_6780,59.92588772893247
id_6781,60.063956541307896
id_6782,59.92588772893247
id_6783,59.92588772893247
id_6784,60.09710697424668
id_6785,60.1217733324978
id_7499,185.3035721949365
id_7500,185.3035721949365
id_7501,185.3035721949365
id_7502,185.3035721949365
id_7503,185.3035721949365
id_7504,185.3035721949365
id_7505,186.06397923966884
id_7506,186.06397923966884
id_7507,186.06397923966884
id_7508,186.06397923966884
id_7509,186.06397923966884
id_7510,186.06397923966884
id_7511,187.09656768594883
id_7512,187.2489466706758
id_7513,187.2489466706758
id_7514,187.2489466706758
id_7515,187.2489466706758
id_7516,187.68913006526432
id_7517,187.68913006526432
id_7518,187.68913006526432
id_7519,188.19822117290474
id_7520,188.7153346613051
id_7521,188.7153346613051
id_7522,188.19822117290474
id_7523,188.19822117290474
id_7524,187.7580377783162
id_7525,187.7580377783162
id_7526,187.7580377783162
id_7527,187.7580377783162
id_7528,187.7580377783162
id_7529,185.11855061846487
id_7530,185.11855061846487
id_7531,185.08932475425004
id_7532,184.88675951997917
id_7533,184.88675951997917
id_7534,184.88675951997917
id_7535,184.88675951997917
id_7536,184.92588377923872
id_7537,184.88675951997917
id_7538,184.5818630864907
id_7539,185.37149599543787
id_8253,56.23826103479182
id_8254,56.18978409407241
id_8255,56.20914489102829
id_8256,56.20696150333201
id_8257,56.20914489102829
id_8258,56.38726327302679
id_8259,56.36992673444142
id_8260,56.38726327302679
id_8261,56.410779278397555
id_8262,56.410779278397555
id_8263,56.410779278397555
id_8264,56.39360186913795
id_8265,56.410779278397555
id_8266,56.410779278397555
id_8267,56.410779278397555
id_8268,56.410779278397555
id_8269,56.39360186913795
id_8270,56.410779278397555
id_8271,56.410779278397555
id_8272,56.410779278397555
id_8273,56.401385395226995
id_8274,56.4185628044866
id_8275,56.38726327302679
id_8276,56.38726327302679
id_8277,56.38955976222455
id_8278,56.37008586376719
id_8279,56.38726327302679
id_8280,56.38726327302679
id_8281,56.38726327302679
id_8282,56.410779278397555
id_8283,56.39130537994019
id_8284,56.408482789199795
id_8285,56.408482789199795
id_8286,56.408482789199795
id_8287,56.410779278397555
id_8288,56.39360186913795
id_8289,56.410779278397555
id_8290,56.410507047570306
id_8291,56.410779278397555
id_8292,56.477272905081506
id_8293,56.49445031434111
id_9007,89.07445405972257
id_9008,89.07445405972257
id_9009,89.07445405972257
id_9010,89.98898264604222
id_9011,89.98898264604222
id_9012,89.98898264604222
id_9013,89.98898264604222
id_9014,89.98898264604222
id_9015,89.98898264604222
id_9016,89.98898264604222
id_9017,89.98898264604222
id_9018,89.98898264604222
id_9019,90.00908890205037
id_9020,90.00908890205037
id_9021,90.00908890205037
id_9022,90.00908890205037
id_9023,90.00908890205037
id_9024,90.00908890205037
id_9025,90.00908890205037
id_9026,90.05203138502847
id_9027,89.94517766988437
id_9028,89.94517766988437
id_9029,89.94517766988437
id_9030,89.94517766988437
id_9031,89.94517766988437
id_9032,89.94517766988437
id_9033,89.94517766988437
id_9034,89.94517766988437
id_9035,89.94517766988437
id_9036,89.94517766988437
id_9037,89.87410275849115
id_9038,89.87410275849115
id_9039,89.87410275849115
id_9040,89.8942090144993
id_9041,89.8942090144993
id_9042,89.456750959289
id_9043,89.4996934422671
id_9044,89.456750959289
id_9045,89.456750959289
id_9046,89.95483477438401
id_9047,89.95483477438401
id_9761,87.51069935163832
id_9762,87.79142587528258
id_9763,87.5319263145102
id_9764,87.56892813428931
id_9765,87.62751858158663
id_9766,87.84283594617227
id_9767,87.55194126454808
id_9768,87.62681982818685
id_9769,87.862150486686
id_9770,87.76461700735308
id_9771,87.84538104351304
id_9772,87.81276327148407
id_9773,87.65005969248341
id_9774,87.59997604579985
id_9775,87.59246881247964
id_9776,87.5183024762664
id_9777,87.47871560766362
id_9778,87.91922054323368
id_9779,87.91922054323368
id_9780,87.90708978768089
id_9781,88.03662610126776
id_9782,88.10516208436457
id_9783,88.10516208436457
id_9784,88.10516208436457
id_9785,88.10516208436457
id_9786,88.12648857923341
id_9787,88.12648857923341
id_9788,87.67234808692592
id_9789,87.67234808692592
id_9790,87.72581547631853
id_9791,87.85407595448123
id_9792,87.92380063649944
id_9793,87.943420577687
id_9794,87.763408053268
id_9795,86.98011948901149
id_9796,86.18927249661101
id_9797,87.18414977727844
id_9798,87.86345865579824
id_9799,87.90489120955499
id_9800,88.69096019084463
id_9801,88.56417366520691
id_10515,64.32366754300563
id_10516,63.99486623052178
id_10517,63.99486623052178
id_10518,63.99486623052178
id_10519,63.99486623052178
id_10520,63.99486623052178
id_10521,63.89693940221002
id_10522,63.89693940221002
id_10523,63.89693940221002
id_10524,63.89693940221002
id_10525,63.89693940221002
id_10526,63.89693940221002
id_10527,63.99486623052178
id_10528,63.99486623052178
id_10529,63.99486623052178
id_10530,63.99486623052178
id_10531,63.99486623052178
id_10532,64.32366754300563
id_10533,64.16355339809922
id_10534,64.32366754300563
id_10535,63.862074507164266
id_10536,63.862074507164266
id_10537,63.862074507164266
id_10538,63.862074507164266
id_10539,63.862074507164266
id_10540,63.86056720425074
id_10541,63.86056720425074
id_10542,63.87470576379235
id_10543,63.87470576379235
id_10544,63.87470576379235
id_10545,63.7060185962149
id_10546,63.7060185962149
id_10547,63.5459044513085
id_10548,63.5459044513085
id_10549,63.447977622996746
id_10550,63.289353822267344
id_10551,63.289353822267344
id_10552,63.289353822267344
id_10553,63.289353822267344
id_10554,63.29086112518087
id_10555,63.29086112518087
id_11269,76.79814805711567
id_11270,76.69274763259227
id_11271,76.69274763259227
id_11272,76.69274763259227
id_11273,76.65208617492362
id_11274,76.6533420151759
id_11275,76.4613145582831
id_11276,76.53674816572914
id_11277,76.3361085786006
id_11278,76.27806966123046
id_11279,76.28837673606051
id_11280,76.27679299489557
id_11281,76.28454069114252
id_11282,76.27679299489557
id_11283,76.27679299489557
id_11284,76.27004669071778
id_11285,76.27531888272517
id_11286,76.27491402859471
id_11287,76.27491402859471
id_11288,76.27616986884698
id_11289,75.96868050907926
id_11290,76.05219955029736
id_11291,75.96430270118128
id_11292,75.96430270118128
id_11293,75.95793033175562
id_11294,75.95481244013047
id_11295,75.95481244013047
id_11296,75.87719546029678
id_11297,75.87259841946468
id_11298,75.87385425971695
id_11299,75.67685984434593
id_11300,75.68923149943384
id_11301,75.551173299923
id_11302,75.67622656633557
id_11303,75.68499860836982
id_11304,75.60793942503096
id_11305,75.47660727012135
id_11306,75.47620241599088
id_11307,75.49025596979936
id_11308,75.67947156557693
id_11309,75.60742685472997
id_12023,64.11977814652892
id_12024,64.1280897726665
id_12025,64.1280897726665
id_12026,64.1280897726665
id_12027,64.1280897726665
id_12028,64.1280897726665
id_12029,64.1280897726665
id_12030,64.22801892613825
id_12031,64.22801892613825
id_12032,64.22801892613825
id_12033,64.22801892613825
id_12034,64.2397919202831
id_12035,64.2397919202831
id_12036,64.2397919202831
id_12037,64.2397919202831
id_12038,64.2542451111276
id_12039,64.27697466766949
id_12040,64.27336252154964
id_12041,64.27336252154964
id_12042,64.27336252154964
id_12043,64.22801892613825
id_12044,64.22801892613825
id_12045,64.22801892613825
id_12046,64.22801892613825
id_12047,64.15317789607252
id_12048,64.15939391169923
id_12049,64.15939391169923
id_12050,64.15939391169923
id_12051,64.15939391169923
id_12052,64.15939391169923
id_12053,64.1888185400876
id_12054,64.19437551860574
id_12055,64.19437551860574
id_12056,64.19437551860574
id_12057,64.19437551860574
id_12058,64.20882870945024
id_12059,64.23155826599213
id_12060,64.23416213549899
id_12061,64.23416213549899
id_12062,64.28033451235649
id_12063,64.28033451235649
id_12777,65.92665731886268
id_12778,65.92665731886268
id_12779,65.91192590853211
id_12780,65.91192590853211
id_12781,65.87403664857743
id_12782,65.87403664857743
id_12783,65.88494540568104
id_12784,65.88494540568104
id_12785,65.88494540568104
id_12786,65.88494540568104
id_12787,65.88494540568104
id_12788,65.88494540568104
id_12789,65.88494540568104
id_12790,65.88494540568104
id_12791,65.88494540568104
id_12792,65.88494540568104
id_12793,65.88494540568104
id_12794,65.88494540568104
id_12795,65.88494540568104
id_12796,65.88494540568104
id_12797,65.95868869640731
id_12798,65.95868869640731
id_12799,65.95868869640731
id_12800,65.94395728607674
id_12801,65.94395728607674
id_12802,65.90606802612206
id_12803,65.90606802612206
id_12804,65.91697678322566
id_12805,65.91697678322566
id_12806,65.91697678322566
id_12807,65.91697678322566
id_12808,65.91697678322566
id_12809,65.91697678322566
id_12810,65.91697678322566
id_12811,65.91697678322566
id_12812,65.90927127604414
id_12813,65.90649442221024
id_12814,65.86782394351599
id_12815,65.89933725656215
id_12816,65.81495171664778
id_12817,65.81495171664778
id_13531,57.498063654796894
id_13532,57.490875458357365
id_13533,57.49688129550286
id_13534,57.49688129550286
id_13535,57.49688129550286
id_13536,57.49688129550286
id_13537,57.50460341495436
id_13538,57.50460341495436
id_13539,57.50460341495436
id_13540,57.50460341495436
id_13541,57.48911846351784
id_13542,57.48568840587704
id_13543,57.48568840587704
id_13544,57.48672282859643
id_13545,57.487915508987314
id_13546,57.487915508987314
id_13547,57.223204795431045
id_13548,57.2061792395687
id_13549,57.2061792395687
id_13550,57.22650653500732
id_13551,57.1987817183779
id_13552,57.1987817183779
id_13553,57.1987817183779
id_13554,57.204787555523396
id_13555,57.204787555523396
id_13556,57.204787555523396
id_13557,57.20385096684349
id_13558,57.18352367140487
id_13559,57.469369377877044
id_13560,57.18352367140487
id_13561,57.48259698069323
id_13562,57.483728959887046
id_13563,57.512273083870056
id_13564,57.604015955149166
id_13565,57.57713982270779
id_13566,57.57833250309868
id_13567,57.62172800969596
id_13568,57.61687800995263
id_13569,57.60624305825944
id_13570,57.55043802784171
id_13571,57.264592321369534
id_14285,80.05983832082899
id_14286,79.86717792339556
id_14287,79.94062938217036
id_14288,79.73358080640543
id_14289,79.52485020574778
id_14290,79.45890396327405
id_14291,80.15296076074839
id_14292,79.78477092969007
id_14293,79.97824068388474
id_14294,79.49065357941328
id_14295,79.22768246004017
id_14296,79.65709695974039
id_14297,79.64918314758944
id_14298,79.68457566810213
id_14299,79.72181546536996
id_14300,80.03118147878814
id_14301,80.20163109834249
id_14302,80.16338912484645
id_14303,80.72981776061198
id_14304,80.72739576452142
id_14305,80.43183754098237
id_14306,80.1706050156775
id_14307,80.1706050156775
id_14308,80.094490374175
id_14309,80.094490374175
id_14310,80.43603125467627
id_14311,80.43603125467627
id_14312,81.1957040445107
id_14313,81.0650838759887
id_14314,81.0650838759887
id_14315,80.53588962269242
id_14316,80.53588962269242
id_14317,80.53588962269242
id_14318,80.46428868273762
id_14319,80.46092971778381
id_14320,80.46491549333115
id_14321,80.46491549333115
id_14322,80.45633812405396
id_14323,80.5100542458793
id_14324,80.58785470323556
id_14325,80.58785470323556
id_15039,118.8528843051616
id_15040,118.92309117065527
id_15041,118.92309117065527
id_15042,118.89743593786154
id_15043,119.00242576454077
id_15044,118.89743593786154
id_15045,118.81548957977687
id_15046,119.0696805751348
id_15047,118.9060354419915
id_15048,118.9060354419915
id_15049,118.87352603519578
id_15050,119.2026246197391
id_15051,119.2026246197391
id_15052,119.97193913141821
id_15053,119.97193913141821
id_15054,119.97193913141821
id_15055,119.97193913141821
id_15056,119.97193913141821
id_15057,119.845912489004
id_15058,119.845912489004
id_15059,119.5474178662051
id_15060,119.59450780753907
id_15061,119.59450780753907
id_15062,119.59450780753907
id_15063,119.56370756019062
id_15064,119.69487921715957
id_15065,119.69487921715957
id_15066,119.69487921715957
id_15067,119.69487921715957
id_15068,119.70347872128953
id_15069,119.27188786692462
id_15070,119.31058459039635
id_15071,119.31058459039635
id_15072,119.31058459039635
id_15073,119.31058459039635
id_15074,119.02018272932476
id_15075,120.07989910207546
id_15076,120.07989910207546
id_15077,119.95387245966124
id_15078,119.53994186477651
id_15079,120.10775413136146
id_15793,69.0918806535137
id_15794,69.0918806535137
id_15795,69.0918806535137
id_15796,69.48694950388196
id_15797,69.48694950388196
id_15798,69.48694950388196
id_15799,69.48694950388196
id_15800,69.48694950388196
id_15801,69.80820783553096
id_15802,69.48694950388196
id_15803,69.80820783553096
id_15804,69.88373116542968
id_15805,69.88373116542968
id_15806,70.07153522746555
id_15807,70.07153522746555
id_15808,70.07153522746555
id_15809,70.07153522746555
id_15810,70.07153522746555
id_15811,70.07153522746555
id_15812,70.4781228802112
id_15813,70.42376210749532
id_15814,70.42376210749532
id_15815,70.42376210749532
id_15816,69.99601189756683
id_15817,70.42376210749532
id_15818,69.99601189756683
id_15819,69.99601189756683
id_15820,69.99601189756683
id_15821,69.99601189756683
id_15822,69.99601189756683
id_15823,69.88373116542968
id_15824,69.88373116542968
id_15825,69.88373116542968
id_15826,69.88373116542968
id_15827,69.88373116542968
id_15828,69.88373116542968
id_15829,69.88373116542968
id_15830,69.88373116542968
id_15831,70.3162717013856
id_15832,70.97889739837589
id_15833,70.97889739837589
id_16547,61.96322254853732
id_16548,62.128838710454886
id_16549,62.058354162330744
id_16550,62.04474496079982
id_16551,62.058354162330744
id_16552,62.083034532417315
id_16553,61.485514672039955
id_16554,61.485514672039955
id_16555,61.492874436549556
id_16556,61.50675104940072
id_16557,61.562034337195456
id_16558,61.162726910227235
id_16559,61.40691694448006
id_16560,61.05917191475865
id_16561,60.767742964533596
id_16562,60.70728939300889
id_16563,60.39591744822238
id_16564,60.692104895664585
id_16565,60.39157658094328
id_16566,60.501167163056294
id_16567,60.58790852053045
id_16568,60.547195139973894
id_16569,60.547195139973894
id_16570,60.13946893478024
id_16571,60.13105564044636
id_16572,60.12928444338232
id_16573,60.12928444338232
id_16574,60.13100321532639
id_16575,60.14633740602531
id_16576,60.16301548109496
id_16577,59.919571589955495
id_16578,59.919571589955495
id_16579,59.919571589955495
id_16580,59.84854979606874
id_16581,59.8745457829323
id_16582,59.74781410934932
id_16583,59.803011282187555
id_16584,59.90374696890697
id_16585,59.93364284475004
id_16586,60.07640169760319
id_16587,60.03179529489037
id_17301,53.863868865759706
id_17302,53.863868865759706
id_17303,53.863868865759706
id_17304,53.863868865759706
id_17305,53.863868865759706
id_17306,53.863868865759706
id_17307,53.863868865759706
id_17308,53.863868865759706
id_17309,53.863868865759706
id_17310,53.863868865759706
id_17311,53.863868865759706
id_17312,53.863868865759706
id_17313,53.863868865759706
id_17314,53.863868865759706
id_17315,53.863868865759706
id_17316,53.863868865759706
id_17317,53.863868865759706
id_17318,53.863868865759706
id_17319,53.863868865759706
id_17320,54.12967796774361
id_17321,53.863868865759706
id_17322,53.863868865759706
id_17323,53.863868865759706
id_17324,53.863868865759706
id_17325,54.180408963810315
id_17326,53.91459986182641
id_17327,54.180408963810315
id_17328,54.180408963810315
id_17329,54.180408963810315
id_17330,54.180408963810315
id_17331,54.180408963810315
id_17332,54.180408963810315
id_17333,54.180408963810315
id_17334,54.450669152538886
id_17335,54.48634725517373
id_17336,54.48634725517373
id_17337,55.67886769805815
id_17338,55.83624868781086
id_17339,55.9575600054745
id_17340,55.905991962714744
id_17341,56.32341461495931
id_18055,57.61013843112627
id_18056,57.63348737253486
id_18057,57.641552954398634
id_18058,57.64414374112252
id_18059,57.64421984579448
id_18060,57.64414374112252
id_18061,57.63523525169634
id_18062,57.59961000957114
id_18063,57.59534397708771
id_18064,57.57280965230015
id_18065,57.57280965230015
id_18066,57.51639636421746
id_18067,57.51974045720121
id_18068,57.51547442471778
id_18069,57.51547442471778
id_18070,57.52719941032987
id_18071,57.5314654428133
id_18072,57.5314654428133
id_18073,57.52990029847419
id_18074,57.52277613326291
id_18075,57.61594023024199
id_18076,57.58906595313246
id_18077,57.58479992064903
id_18078,57.59286550251281
id_18079,57.59972232172012
id_18080,57.60040881064933
id_18081,57.5797531802576
id_18082,57.587161878240835
id_18083,57.55560109826328
id_18084,57.61289659739995
id_18085,57.551193670576225
id_18086,57.551193670576225
id_18087,57.58456755096367
id_18088,57.58456755096367
id_18089,57.58456755096367
id_18090,57.61003765840823
id_18091,57.61003765840823
id_18092,57.60850199624937
id_18093,57.60847251406912
id_18094,57.614924315757065
id_18095,57.614924315757065
id_18809,107.99305729859896
id_18810,107.99305729859896
id_18811,107.99305729859896
id_18812,107.99305729859896
id_18813,107.99305729859896
id_18814,107.99305729859896
id_18815,107.99305729859896
id_18816,108.15468344011731
id_18817,108.15468344011731
id_18818,108.24052482390232
id_18819,108.24052482390232
id_18820,108.24052482390232
id_18821,108.24052482390232
id_18822,108.24052482390232
id_18823,108.24052482390232
id_18824,108.24052482390232
id_18825,108.24052482390232
id_18826,108.24052482390232
id_18827,108.24052482390232
id_18828,108.25317146708528
id_18829,107.99305729859896
id_18830,107.99305729859896
id_18831,107.99305729859896
id_18832,107.99305729859896
id_18833,107.99305729859896
id_18834,107.99305729859896
id_18835,107.99305729859896
id_18836,107.99305729859896
id_18837,108.15468344011731
id_18838,108.15468344011731
id_18839,108.24052482390232
id_18840,108.24052482390232
id_18841,108.24052482390232
id_18842,108.24052482390232
id_18843,108.24052482390232
id_18844,108.24052482390232
id_18845,108.24052482390232
id_18846,108.24052482390232
id_18847,108.62958440738419
id_18848,109.64555157349366
id_18849,109.64555157349366
id_19563,49.477887925724744
id_19564,49.79211514020925
id_19565,49.79211514020925
id_19566,49.79211514020925
id_19567,49.79801009085848
id_19568,50.07737895866511
id_19569,50.12833487450324
id_19570,50.10878903764886
id_19571,50.10878903764886
id_19572,50.10878903764886
id_19573,50.06156692674038
id_19574,50.11649490932676
id_19575,50.13792150790259
id_19576,50.13792150790259
id_19577,50.12575215912811
id_19578,50.07853004821963
id_19579,50.12575215912811
id_19580,50.126395720031084
id_19581,50.126395720031084
id_19582,50.04556612985043
id_19583,50.07027306300306
id_19584,50.07027306300306
id_19585,50.07027306300306
id_19586,50.07027306300306
id_19587,50.02305095209458
id_19588,50.15084262998725
id_19589,50.15084262998725
id_19590,50.137686825937166
id_19591,50.15084262998725
id_19592,50.103620519078774
id_19593,50.137686825937166
id_19594,50.15347414905908
id_19595,50.145392697615065
id_19596,50.15366349214081
id_19597,50.10644138123233
id_19598,50.15366349214081
id_19599,50.15366349214081
id_19600,50.15739729707046
id_19601,50.119597185282416
id_19602,50.056382263622694
id_19603,50.11895377019327
id_20317,66.41411921047751
id_20318,66.08631567509059
id_20319,66.08631567509059
id_20320,66.08631567509059
id_20321,66.08631567509059
id_20322,66.08631567509059
id_20323,67.42612403436709
id_20324,66.713946074165
id_20325,67.42612403436709
id_20326,67.42612403436709
id_20327,67.60437838323327
id_20328,67.78147177989507
id_20329,68.19760317946697
id_20330,68.19760317946697
