Score,Params,ID,Close
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2228,149.48745645949225
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2229,149.48745645949225
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2230,149.48745645949225
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2231,149.48745645949225
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2232,149.48745645949225
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2233,149.48745645949225
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2234,149.48745645949225
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2235,149.48745645949225
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2236,149.48745645949225
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2237,149.48745645949225
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2238,149.48745645949225
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2239,149.48745645949225
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2240,149.48745645949225
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2241,149.48745645949225
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2242,149.48234479751977
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2243,149.48234479751977
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2244,149.48234479751977
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2245,149.48234479751977
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2246,149.48234479751977
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2247,149.48234479751977
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2248,149.48234479751977
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2249,149.48234479751977
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2250,149.53940076328422
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2251,149.48234479751977
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2252,149.48234479751977
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2253,149.52728577208313
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2254,149.52728577208313
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2255,149.60575221993918
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2256,149.5216397343304
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2257,149.5562938672358
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2258,149.48944167065042
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2259,149.6981752164013
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2260,149.78659426620493
94.15035958396659,"{'depth': 1, 'od_wait': 20, 'learning_rate': 0.3}",id_2261,149.78977317772137
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2975,74.48198843423427
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2976,74.26704403963788
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2977,74.26704403963788
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2978,74.26704403963788
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2979,75.29174882594145
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2980,74.48198843423427
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2981,74.52603025783003
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2982,75.3467239928583
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2983,74.5816735075988
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2984,74.60704512977657
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2985,74.64188098337502
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2986,74.63811261092462
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2987,74.62717926760354
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2988,74.63811261092462
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2989,74.63811261092462
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2990,74.74592421403224
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2991,74.63655977174324
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2992,74.60465363064407
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2993,74.61558697396515
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2994,74.5451307980012
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2995,74.45687261666728
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2996,74.3336943517844
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2997,74.27144286403757
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2998,75.35839913808798
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_2999,74.3336943517844
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_3000,74.3336943517844
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_3001,74.5377054030597
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_3002,74.57409927133097
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_3003,74.57409927133097
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_3004,74.57409927133097
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_3005,74.38866951870125
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_3006,74.57409927133097
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_3007,74.38866951870125
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_3008,74.38866951870125
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_3009,74.60298346134834
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_3010,74.31483460638822
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_3011,74.42264620949584
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_3012,74.21240928200143
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_3013,74.39442368167522
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_3014,74.55808860687932
1.1249449863928467,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.45}",id_3015,74.96827204253498
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3729,64.16194483027766
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3730,63.42192258564728
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3731,63.42192258564728
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3732,63.351304148044164
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3733,63.42192258564728
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3734,63.42192258564728
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3735,63.51523360161991
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3736,63.500661881826545
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3737,63.99845064865258
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3738,63.55977301247367
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3739,63.489154574870554
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3740,63.55977301247367
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3741,63.55977301247367
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3742,63.489154574870554
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3743,63.489154574870554
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3744,63.598560934364286
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3745,63.6691793719674
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3746,63.6691793719674
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3747,63.598560934364286
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3748,63.598560934364286
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3749,63.475573339908806
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3750,63.475573339908806
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3751,63.40495490230569
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3752,63.40495490230569
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3753,63.40495490230569
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3754,63.361290586124596
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3755,63.361290586124596
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3756,63.08340773330019
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3757,63.167607405865056
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3758,63.167607405865056
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3759,63.23822584346817
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3760,63.24368621985377
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3761,61.73264208546789
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3762,61.803260523071
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3763,61.79866843437958
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3764,61.89918221859443
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3765,62.02498732693675
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3766,62.06793639343414
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3767,61.95436888933364
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3768,61.50698385879696
2.996062141834847,"{'depth': 1, 'od_wait': 25, 'learning_rate': 0.3}",id_3769,61.57760229640007
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4483,151.66221177903662
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4484,152.15730488958525
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4485,149.23751654272655
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4486,147.9318317477564
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4487,149.36820848332445
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4488,153.09312785967904
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4489,154.5448297764433
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4490,151.01906939441687
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4491,150.20312755546183
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4492,150.77102013191325
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4493,152.9353746179895
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4494,152.79226652444595
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4495,153.51392001920613
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4496,150.8561058154737
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4497,152.10436258767731
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4498,152.81718270745478
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4499,152.28449545125477
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4500,152.4239058732055
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4501,149.53260333066282
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4502,151.10713078493427
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4503,151.76878930645034
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4504,152.29672495415434
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4505,153.2016498777666
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4506,154.74207001760624
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4507,152.16324126774816
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4508,145.0633529577235
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4509,145.1934463123389
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4510,144.02058609502183
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4511,144.81777337420408
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4512,144.58632500920703
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4513,138.16177445423
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4514,138.16177445423
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4515,138.16177445423
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4516,138.30936621787168
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4517,139.04088917054378
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4518,134.72791233732914
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4519,135.3886030267886
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4520,135.74647386766355
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4521,135.15204102035477
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4522,138.07440854815923
5.349887401497115,"{'depth': 2, 'od_wait': 15, 'learning_rate': 0.35}",id_4523,136.48935471381537
30.460594098476932,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.3}",id_5237,126.0045782794341
30.460594098476932,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.3}",id_5238,126.0045782794341
30.460594098476932,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.3}",id_5239,126.49929298575535
30.460594098476932,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.3}",id_5240,126.76200349930241
30.460594098476932,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.3}",id_5241,127.42140021910109
30.460594098476932,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.3}",id_5242,127.42140021910109
30.460594098476932,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.3}",id_5243,127.99824963089577
30.460594098476932,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.3}",id_5244,127.9318381529165
30.460594098476932,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.3}",id_5245,127.9318381529165
30.460594098476932,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.3}",id_5246,127.92037627146146
30.460594098476932,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.3}",id_5247,127.57078518609433
30.460594098476932,"{'depth': 1, 'od_wait': 15, 'learning_rate': 0.3}",id_5248,127.56725979539715
